iter	Passed	Remaining
862	1642	260
863	1644	258
864	1645	256
865	1647	254
866	1649	253
867	1651	251
868	1652	249
869	1654	247
870	1656	245
871	1658	243
872	1659	241
873	1661	239
874	1663	237
875	1664	235
876	1666	233
877	1669	231
878	1670	230
879	1672	228
880	1674	226
881	1676	224
882	1678	222
883	1680	220
884	1681	218
885	1683	216
886	1684	214
887	1686	212
888	1688	210
889	1690	208
890	1692	207
891	1694	205
892	1696	203
893	1698	201
894	1699	199
895	1701	197
896	1703	195
897	1706	193
898	1708	191
899	1710	190
900	1712	188
901	1713	186
902	1716	184
903	1717	182
904	1719	180
905	1721	178
906	1724	176
907	1725	174
908	1727	172
909	1729	171
910	1731	169
911	1733	167
912	1735	165
913	1737	163
914	1739	161
915	1741	159
916	1743	157
917	1745	155
918	1747	153
919	1748	152
920	1750	150
921	1753	148
922	1755	146
923	1757	144
924	1759	142
925	1761	140
926	1763	138
927	1764	136
928	1766	135
929	1768	133
930	1770	131
931	1772	129
932	1774	127
933	1776	125
934	1777	123
935	1779	121
936	1781	119
937	1783	117
938	1785	115
939	1787	114
940	1788	112
941	1790	110
942	1792	108
943	1794	106
944	1796	104
945	1798	102
946	1800	100
947	1802	98
948	1804	96
949	1806	95
950	1807	93
951	1809	91
952	1811	89
953	1813	87
954	1815	85
955	1817	83
956	1819	81
957	1820	79
958	1822	77
959	1824	76
960	1826	74
961	1828	72
962	1830	70
963	1832	68
964	1833	66
965	1835	64
966	1837	62
967	1839	60
968	1840	58
969	1842	56
970	1844	55
971	1846	53
972	1847	51
973	1849	49
974	1851	47
975	1853	45
976	1854	43
977	1856	41
978	1858	39
979	1860	37
980	1861	36
981	1863	34
982	1865	32
983	1867	30
984	1869	28
985	1871	26
986	1872	24
987	1874	22
988	1876	20
989	1878	18
990	1880	17
991	1882	15
992	1884	13
993	1886	11
994	1888	9
995	1890	7
996	1892	5
997	1895	3
998	1896	1
999	1898	0
